run,epoch,batch_size,avg_cost,mem_gb,compil_time,model_name,strategy,dp,pp,tp,max_memory,max_utilization
0,0,1,0.10425493717193604,5.684585351496935,92.76802134513855,google-t5/t5-base,DynP,-1,1,1,13,43
1,0,1,0.1396721363067627,5.684585351496935,0.07292866706848145,google-t5/t5-base,DynP,-1,1,1,0,0
2,0,1,0.1527303695678711,5.684585351496935,0.08350372314453125,google-t5/t5-base,DynP,-1,1,1,0,0
0,0,2,0.15334227085113525,7.915496874600649,92.81134128570557,google-t5/t5-base,DynP,-1,1,1,0,0
1,0,2,0.1438519239425659,7.915496874600649,0.08526301383972168,google-t5/t5-base,DynP,-1,1,1,0,0
2,0,2,0.15152268409729003,7.915496874600649,0.0891120433807373,google-t5/t5-base,DynP,-1,1,1,0,0
0,0,4,0.17330639362335204,13.014578927308321,92.20817995071411,google-t5/t5-base,DynP,-1,1,1,0,0
1,0,4,0.20161128044128418,13.014578927308321,0.09378623962402344,google-t5/t5-base,DynP,-1,1,1,33,69
2,0,4,0.19315071105957032,13.014578927308321,0.10379958152770996,google-t5/t5-base,DynP,-1,1,1,15,32
0,0,8,0.15056004524230956,21.80060027167201,80.28398084640503,google-t5/t5-base,DynP,-1,1,1,39,66
1,0,8,0.21088814735412598,21.80060027167201,0.12886571884155273,google-t5/t5-base,DynP,-1,1,1,60,100
2,0,8,0.22507069110870362,21.80060027167201,0.14049768447875977,google-t5/t5-base,DynP,-1,1,1,43,70
0,0,16,0.32814104557037355,37.84060154855251,72.1559829711914,google-t5/t5-base,DynP,-1,1,1,71,100
1,0,16,0.3137382984161377,37.84060154855251,0.20333266258239746,google-t5/t5-base,DynP,-1,1,1,72,100
2,0,16,0.3215471744537354,37.84060154855251,0.20718908309936523,google-t5/t5-base,DynP,-1,1,1,72,100
