run,epoch,batch_size,avg_cost,mem_gb,compil_time,model_name,strategy,dp,pp,tp,max_memory,max_utilization
0,0,1,0.15925951004028321,1.9640708826482296,59.39619565010071,google-t5/t5-small,DynP,-1,1,1,8,42
1,0,1,0.18256802558898927,1.9640708826482296,0.04614138603210449,google-t5/t5-small,DynP,-1,1,1,6,30
2,0,1,0.06425602436065674,1.9640708826482296,0.04529833793640137,google-t5/t5-small,DynP,-1,1,1,9,42
0,0,2,0.12765169143676758,2.978003267198801,49.929420709609985,google-t5/t5-small,DynP,-1,1,1,0,0
1,0,2,0.17768635749816894,2.978003267198801,0.04793953895568848,google-t5/t5-small,DynP,-1,1,1,10,35
2,0,2,0.05525593757629395,2.978003267198801,0.06414604187011719,google-t5/t5-small,DynP,-1,1,1,15,52
0,0,4,0.1622032642364502,4.723653953522444,39.96527600288391,google-t5/t5-small,DynP,-1,1,1,19,48
1,0,4,0.1537656307220459,4.723653953522444,0.04941105842590332,google-t5/t5-small,DynP,-1,1,1,0,0
2,0,4,0.166854190826416,4.723653953522444,0.056437015533447266,google-t5/t5-small,DynP,-1,1,1,22,54
0,0,8,0.0473386287689209,8.09636564925313,38.3396360874176,google-t5/t5-small,DynP,-1,1,1,55,100
1,0,8,0.0651012659072876,8.09636564925313,0.05933642387390137,google-t5/t5-small,DynP,-1,1,1,55,100
2,0,8,0.05621623992919922,8.09636564925313,0.06444501876831055,google-t5/t5-small,DynP,-1,1,1,48,87
0,0,16,0.12447819709777833,14.643305860459805,34.227646589279175,google-t5/t5-small,DynP,-1,1,1,0,0
1,0,16,0.16738152503967285,14.643305860459805,0.08478260040283203,google-t5/t5-small,DynP,-1,1,1,0,0
2,0,16,0.1673579692840576,14.643305860459805,0.08610796928405762,google-t5/t5-small,DynP,-1,1,1,0,0
0,0,32,0.151496958732605,27.860604245215654,33.24140000343323,google-t5/t5-small,DynP,-1,1,1,20,27
1,0,32,0.13537142276763917,27.860604245215654,0.13134241104125977,google-t5/t5-small,DynP,-1,1,1,76,100
2,0,32,0.14124617576599122,27.860604245215654,0.13428235054016113,google-t5/t5-small,DynP,-1,1,1,59,77
0,0,64,0.33242366313934324,53.99538632109761,33.259814500808716,google-t5/t5-small,DynP,-1,1,1,82,100
1,0,64,0.3169709205627441,53.99538632109761,0.2254505157470703,google-t5/t5-small,DynP,-1,1,1,82,100
2,0,64,0.31748859882354735,53.99538632109761,0.2328195571899414,google-t5/t5-small,DynP,-1,1,1,82,100
